AGE,INCTOT
46,11840
35,31620
33,43120
21,15400
29,57000
81,8400
49,14140
87,11500
89,13200
42,84080
57,63000
50,69000
59,73500
42,41320
28,57000
53,68150
29,49150
27,29100
79,34100
54,93200
59,12600
35,10500
39,62150
81,5600
76,14350
43,45010
37,43400
51,52600
48,42200
37,20200
71,28300
43,92000
17,5700
53,11500
71,18100
68,23670
59,55500
32,11650
45,10
79,91700
36,35900
41,33400
51,40050
50,29100
59,14700
59,180
80,40900
70,31300
51,67300
42,27200
87,14500
34,33300
87,12450
86,14850
52,36660
37,72400
34,38040
70,16850
39,28300
30,22400
89,41400
88,5300
43,67000
31,43010
47,26100
33,63000
54,92000
66,13450
67,34500
33,57000
24,8300
56,40300
83,40400
59,31070
56,23400
68,61250
51,48350
36,19300
44,79000
69,18400
60,27300
88,10650
75,77000
43,16400
25,19004
37,26200
86,36000
78,79200
73,28620
73,9500
46,27300
23,16810
49,37700
76,55700
61,46270
73,25100
35,41700
35,45020
50,31900
32,65000
78,32600
76,5600
46,47200
45,780
56,1800
69,31300
27,80000
62,68000
52,65500
86,26800
61,29510
27,22100
41,60500
50,9400
40,20300
66,76300
62,28900
86,15000
41,24500
41,33100
35,83000
87,4
64,31600
33,27500
43,27400
40,36100
18,8900
39,40500
44,20400
42,36300
69,31480
38,45800
69,45700
38,48010
39,39500
43,44120
59,9020
31,29400
66,44800
32,4310
29,25040
80,9800
35,16450
37,71000
50,66600
72,17150
24,4100
49,37050
17,6030
34,20100
38,38600
51,53100
53,46100
42,80100
35,20
42,17300
28,16300
55,35100
76,42800
80,17400
60,90000
27,39400
29,38300
80,20000
58,84200
53,38700
46,31000
65,37800
53,600
43,51400
57,10600
81,29300
66,29000
40,9800
37,37300
35,86000
77,68000
69,41700
69,48900
62,66200
40,19900
35,65600
47,42530
28,27300
37,90000
31,32010
36,51100
54,20830
86,13200
51,55480
29,26700
68,71700
71,14700
22,35160
22,22670
54,39390
86,42300
40,50360
52,50400
55,32050
84,36000
72,29300
35,105380
30,39610
30,47000
64,23300
49,33200
47,88000
62,670
63,41200
34,16900
34,91000
78,38900
38,30200
58,32500
44,36900
68,15700
55,26800
39,89000
53,51000
47,32710
47,60050
57,23900
49,52140
52,85800
45,40760
44,21100
25,26004
18,3120
74,1200
38,12900
76,13510
48,44900
48,22600
46,4200
30,84310
25,30600
44,97500
77,103200
67,72100
58,3960
85,17500
85,17900
86,19700
64,22600
52,32600
84,33000
32,67000
30,7800
66,40500
68,40800
31,25490
70,18110
39,29400
49,60600
67,33800
78,61800
68,39800
37,40460
51,43800
60,17400
81,39300
68,65200
55,65950
56,61700
51,38450
68,23600
56,21500
23,30500
55,47000
26,47910
28,59000
62,52000
84,71200
39,39200
56,97000
19,7040
75,44500
45,41800
41,24660
60,810
69,40080
65,45800
89,33400
54,20800
46,4300
51,73500
35,78000
53,66420
57,90500
68,42400
60,1600
43,26900
49,46200
49,96700
31,48500
54,5200
47,1300
88,36600
63,38400
36,58200
55,58100
33,49600
70,37030
33,81000
17,370
59,7500
38,27900
50,60040
22,16400
30,75130
35,3900
19,21800
51,55000
50,25700
36,24010
25,75000
68,48160
59,5460
47,34700
55,35800
42,50600
38,76000
69,48000
54,19110
55,49000
47,43600
62,26050
18,70000
82,4100
85,38400
31,39610
61,18200
77,64000
31,29200
48,46060
35,72400
51,103500
31,52000
42,52290
44,3900
17,4600
93,800
17,3560
48,50180
26,3500
41,92000
28,46700
31,48100
27,21430
40,230
86,4800
84,10800
21,32500
73,35900
78,25300
85,21900
78,5700
67,53400
77,11300
47,54500
46,8480
22,23200
29,15620
38,100800
83,53800
75,28900
73,50200
27,33300
83,18200
66,94000
63,23300
69,44400
76,25100
45,44400
45,45300
40,77300
88,55900
41,10900
26,32500
93,11490
35,9100
77,25700
29,61000
55,45480
44,34800
47,63280
18,2620
53,7100
70,43400
72,5960
30,82000
27,70000
41,42400
36,96000
32,10100
43,35830
84,4
50,20900
51,26700
72,10200
40,35280
61,63000
47,11100
38,39580
43,32900
82,43000
37,42600
33,62000
38,5100
47,37900
76,14600
93,50100
50,31700
20,2440
79,18600
48,49790
31,43600
47,48070
50,85000
18,40000
41,89620
39,15100
28,30100
84,16200
57,13700
84,43900
89,25000
36,71400
51,45200
71,27500
67,27700
30,18800
93,43800
51,45570
21,4200
28,22420
26,20920
70,29300
63,45470
35,28600
57,80000
28,55400
15,5910
75,19100
46,55200
62,19930
28,24560
55,63900
28,17900
68,23100
56,52400
24,2960
34,34200
37,26900
87,65300
61,50250
38,57240
37,10300
63,16400
82,34020
25,16400
64,2500
72,26200
64,550
85,42600
71,35900
70,19600
16,1610
36,20100
24,18010
39,101000
56,6350
72,41600
65,33100
84,50270
38,20200
49,33800
38,60300
93,23480
40,53170
60,40810
68,29100
53,59280
45,46080
47,54800
57,2500
89,7900
89,13300
70,20120
73,4820
78,26500
47,62200
68,33900
38,95000
33,35400
37,40200
23,21900
31,25800
39,30010
41,38050
50,23800
79,35500
72,22700
31,39400
16,6700
67,29590
46,84000
93,4500
81,27930
52,17360
23,48200
78,18400
72,40200
25,21100
24,26800
45,48130
71,36500
29,48600
27,43300
24,68000
89,22500
79,21050
27,640
93,24200
74,38400
72,4
82,39900
49,54440
32,52100
51,3830
45,104300
58,49840
57,51400
76,12800
85,66200
36,19400
72,31600
21,16400
60,40100
82,68800
36,55800
58,46800
33,49900
25,23100
39,63600
17,3480
36,60350
40,21600
42,49000
50,94500
32,72000
42,20800
50,18800
76,29300
25,9150
40,37660
55,15800
77,68600
84,6800
93,6500
36,36120
35,900
30,30020
33,10020
58,21300
32,10400
58,70800
41,93040
60,60530
35,33100
48,33540
64,5640
61,6800
36,19900
36,92400
35,39100
34,54600
40,27800
43,76000
61,50200
59,27800
84,11400
36,27700
36,29800
49,80300
43,34800
38,95520
26,37400
62,97600
46,62330
46,17920
88,16300
39,26500
31,5900
36,45020
52,58200
47,14140
18,6900
80,20200
25,28700
32,26100
67,64600
37,77000
69,35990
33,28300
38,36400
47,57780
62,37680
66,23600
42,41400
51,480
28,51200
23,58000
32,100000
88,17540
93,43200
25,38000
30,29140
28,14060
19,12710
70,41040
59,340
74,10450
85,3420
29,46200
45,8400
52,16450
33,56900
76,16300
47,70600
52,69300
51,7320
32,45150
32,2500
17,560
45,45400
61,46100
59,9900
59,13600
40,36600
46,33400
93,10430
33,31700
62,79500
51,43730
71,40300
46,25900
48,43200
35,11700
55,51000
39,77500
36,74000
45,37500
87,21100
63,29740
30,41700
29,39640
30,24600
66,41000
41,47200
76,19600
50,33500
86,14900
53,14800
35,37700
40,42500
37,41400
87,32200
73,3100
73,39800
34,35600
36,8800
64,44030
16,83600
67,11300
28,64800
43,95000
55,24800
40,35900
25,27200
47,12200
44,9200
38,23300
31,64000
74,23004
51,29600
21,6300
60,22100
54,48500
48,23500
79,13700
56,81900
52,44904
19,82000
40,40600
50,87000
15,2700
38,53290
76,6590
47,83500
40,86000
19,5230
57,105500
23,39020
34,48030
28,29500
63,79000
56,40100
45,41900
25,20500
30,65000
73,32700
46,80400
46,24400
76,42300
68,73200
66,18800
51,71700
38,42500
46,47300
25,940
45,60400
39,59200
69,47100
63,32900
57,57400
55,93000
27,93000
16,9800
38,57350
24,37900
25,33100
83,51100
32,31300
36,11700
54,33400
21,12780
37,39400
80,33200
44,41440
48,51410
37,47050
31,16050
38,36100
58,38100
37,69600
47,43020
73,12800
55,105000
53,83000
76,8600
79,18540
88,3800
68,3000
39,6550
37,54800
35,84200
62,32900
56,61200
55,47500
37,33840
33,68000
42,42300
40,36200
31,38400
28,39600
58,43700
39,56010
32,44000
66,79500
17,3330
26,18800
58,19300
37,55300
32,29400
78,17200
70,11630
77,16100
40,36950
42,37600
48,28200
47,93000
48,52090
41,42900
40,26830
23,4300
47,12890
28,91000
41,62800
38,300
52,36200
53,40200
60,26700
58,16600
66,25280
89,13400
66,26900
60,23700
46,67000
80,71200
81,27600
93,60500
43,38180
47,36500
29,33020
29,12070
37,31704
63,102000
44,34700
75,56500
40,42670
47,34400
34,56000
47,45100
56,62000
54,28600
68,42000
64,5150
48,92000
31,27800
67,31600
65,9590
93,38400
34,56250
62,21700
57,780
39,45010
46,56000
41,26400
78,66000
87,43300
57,9500
64,11270
83,23100
28,10210
16,20
59,21600
50,50600
74,34300
28,22800
80,26800
77,24700
71,84400
49,72100
79,34200
67,42060
60,21900
42,16900
47,60020
31,13600
41,30700
43,49100
50,34900
17,710
42,13200
60,68200
40,29200
41,32200
29,44200
29,13700
93,32500
78,30900
37,103060
79,22430
26,29720
29,15020
38,46500
45,39480
33,42160
54,14100
55,60100
64,82000
27,39300
25,19870
81,32900
32,16100
55,46500
50,22730
35,62600
58,31300
56,14200
45,85500
44,92400
18,10400
29,19400
63,640
37,47530
37,83030
33,24340
61,88500
75,10050
44,35804
38,1300
26,47120
62,28200
35,10820
21,12100
21,9400
51,48800
93,28500
42,740
84,18430
45,54130
43,65100
47,52030
39,100000
39,31200
22,35050
26,54000
81,46500
19,11800
44,16020
31,37000
53,101200
74,20500
67,5560
21,22500
32,105000
58,44700
53,19500
22,15480
84,40200
44,85100
53,100500
51,28300
31,21410
70,15380
59,34200
36,57100
33,6470
57,23470
43,50200
41,49600
47,40500
49,24220
93,11200
78,25600
67,63100
71,69100
33,38100
48,25500
44,48100
68,39000
45,39704
52,101000
47,9100
82,11500
19,13020
57,96000
25,53000
65,31220
59,80000
43,49900
54,44300
72,21400
27,39900
44,47300
68,31300
30,19200
63,42500
63,39100
36,53530
37,23350
56,23300
26,17110
40,13300
23,65000
21,20290
58,42500
53,86000
58,40320
26,22500
27,41980
72,43100
48,61200
22,6540
62,44100
80,7500
48,35700
54,26100
45,12200
35,48430
34,19430
28,75000
28,37210
59,78000
28,49200
47,105000
64,75100
64,18800
61,75220
54,25700
39,68100
54,71200
56,4100
43,42300
38,46600
40,37400
63,29600
84,25000
51,560
24,29100
50,70500
52,17060
45,30050
87,31100
34,75300
69,20700
57,6350
23,24130
36,65130
52,53900
21,9920
26,18020
85,68110
85,18500
45,78200
43,60200
29,30300
62,69400
41,38900
46,15180
46,42500
43,40500
50,69500
38,68100
49,13900
38,70400
38,63500
36,18550
44,21004
23,50050
46,42030
37,70000
37,75220
16,6600
51,30100
22,15350
58,17250
37,76000
32,24800
70,17010
40,32400
30,25300
39,103000
54,38900
47,76090
72,25930
20,28600
55,16820
40,52100
45,36400
74,46850
24,15400
38,93650
40,3400
75,26410
30,6500
43,65200
17,4010
55,22600
64,72000
40,104000
58,15530
79,9100
39,87000
36,34200
22,22800
17,35000
46,46100
46,75100
42,81000
45,26700
72,18480
46,68600
65,10700
21,29500
59,72980
20,18900
31,3200
21,70000
28,11700
34,100000
31,19050
16,310
27,49250
39,38880
44,30700
42,10500
52,64180
39,49200
23,15700
84,42100
80,21000
55,49500
46,63000
46,95000
52,4300
58,860
87,50000
46,99000
54,30810
38,17100
44,45100
45,100000
40,14740
45,12700
20,9400
64,89100
31,31200
71,6430
20,30200
60,100000
47,27200
52,37200
28,820
47,43200
28,22900
40,30900
42,18700
40,47200
43,33600
63,10010
83,29100
82,24100
63,82000
29,10400
30,80000
63,67000
47,22020
21,7300
47,45320
49,22700
35,26400
32,60020
32,4400
28,40200
52,12700
51,16100
45,37400
37,22010
38,720
34,12700
56,54670
43,80130
24,25700
61,19080
84,17310
51,10500
41,83000
43,37200
34,26100
20,100
53,10040
38,31620
36,95100
59,103200
42,33700
47,40100
43,34110
48,28430
30,56270
57,23400
57,54500
40,31830
17,4710
28,37400
25,36700
40,89000
29,40100
80,16400
24,5100
40,37300
46,35100
53,88000
60,400
34,48500
53,30210
50,4500
34,31400
44,78600
41,40300
40,83000
53,1370
83,35000
62,11400
30,5700
43,75000
49,44030
35,38480
52,20900
41,44500
31,49500
57,18500
37,38800
52,67150
50,17400
25,27100
19,23600
27,14140
39,100
72,14600
61,97200
59,22900
30,5020
83,7400
34,160
49,87000
34,86000
28,43000
54,43000
53,44030
18,6450
58,76120
69,62100
46,90500
57,23340
57,76250
28,20400
39,72000
35,36800
46,34100
25,45500
28,36270
40,64150
52,7300
67,40500
49,29250
72,13900
33,29304
28,28004
30,95200
25,22500
53,72220
55,74200
56,76050
54,82000
74,6650
21,6200
81,23100
28,29560
34,35750
28,38500
59,35500
78,11390
79,10700
47,1600
52,26300
18,18500
29,22004
75,12600
29,60150
85,14000
56,25640
38,53100
59,45570
64,6400
46,50400
36,55030
45,55030
44,75160
49,48880
17,11900
42,9860
59,19870
64,55380
70,9200
40,69080
25,64000
40,41140
43,29020
25,38020
60,76000
38,34500
21,3800
67,73000
49,55700
50,51100
37,62000
40,34500
56,41200
57,39690
30,35500
43,12400
49,22630
39,14300
48,102000
38,77000
40,63560
41,48700
47,4300
45,35500
21,3100
65,48300
58,38300
19,17600
16,100000
67,43680
54,950
41,78000
58,13300
26,17900
87,33300
55,70150
29,29600
42,56700
32,80000
55,41800
31,52500
23,29900
84,14200
37,38540
56,40800
36,5500
63,43110
63,5810
35,79000
47,51400
37,22500
42,50004
56,39400
27,46100
19,8800
22,35200
51,19220
16,10
54,57800
34,65000
34,55500
82,24700
41,72500
32,28600
60,29700
37,4400
44,10700
32,52500
37,69000
46,72000
82,7900
42,69000
18,2340
45,13700
50,53300
44,47600
62,42200
62,22400
46,44500
17,7100
35,23800
32,85000
46,51000
17,18150
66,25600
45,46090
71,26800
63,56200
25,17020
23,24590
36,92000
52,37620
78,48000
59,27400
19,4720
50,81030
21,25300
17,7300
25,26500
42,29300
42,31690
45,28700
42,60020
34,71100
29,26400
29,100
36,28800
71,22600
48,58500
50,10800
68,27200
66,48100
30,34530
28,41500
39,48040
43,62150
37,63330
37,62230
42,26800
68,37600
38,47810
37,3430
51,100000
65,13600
72,33300
44,42190
46,39900
56,103200
57,45200
74,8230
63,2700
26,1900
89,14000
36,27900
29,28900
54,14250
61,40100
47,55100
18,330
68,9950
28,22500
41,57330
69,53900
37,28600
32,38600
36,51000
22,31000
47,72100
44,20100
42,70600
54,85800
31,72200
37,74000
31,22500
63,42400
32,1600
65,14300
54,46540
25,46900
22,9100
50,13600
33,32200
39,74000
61,7450
46,42300
44,69800
46,55300
48,17200
73,65900
55,58940
88,31100
89,12000
50,97000
38,40150
43,38030
80,42100
54,1100
73,20100
34,1300
29,8620
69,30650
49,22050
83,7550
33,680
42,45800
44,74500
52,49500
21,10900
83,34100
45,7100
31,2600
25,23200
69,31700
39,52050
72,49400
28,47000
26,24500
24,30400
33,29030
44,40500
38,46400
48,36800
41,29700
32,46400
40,90000
50,35800
62,29300
63,1500
29,25600
36,40500
43,38300
42,65500
47,74500
29,14400
26,240
43,51800
52,65150
50,2900
22,5480
23,30400
29,75100
59,10500
29,61100
28,32300
45,65200
20,10600
47,58040
39,54040
53,13300
83,12100
55,44000
80,3760
35,23500
61,61000
49,20600
41,66490
41,23990
51,61550
51,6840
31,85000
34,14200
37,38920
61,52500
17,10300
89,27000
71,26500
21,14900
23,19900
88,10000
34,15380
27,40050
72,63100
79,18800
26,30300
29,950
20,15520
37,26500
85,21800
80,28190
40,33720
58,52030
35,4510
27,23400
28,16700
31,35300
49,36900
22,17500
49,62600
19,28200
39,30100
65,48000
38,36900
21,17030
48,87000
39,62300
38,34200
55,45900
33,19500
75,16400
57,19930
55,20300
79,7800
42,37400
28,34300
64,19800
54,11360
64,33500
59,17300
38,75600
31,20700
47,62300
30,12504
28,1900
36,27600
32,36900
39,86500
74,11240
71,33500
40,58050
48,27100
60,24990
26,48000
65,24800
34,49100
44,38940
29,21800
29,31400
26,31250
34,38020
50,68800
62,1380
47,28100
46,47440
37,60480
54,13940
43,96000
52,52500
26,65000
47,29660
89,25060
40,58000
55,63700
21,5160
37,42800
46,23030
53,61100
37,61250
31,80120
32,75000
46,48400
35,40020
40,15050
56,53500
56,65170
56,44800
54,72000
35,8200
26,58000
43,18500
55,3400
53,65800
47,68800
65,36800
60,36100
48,64100
41,12060
29,25900
36,40290
35,33010
30,45250
28,56250
82,17310
78,10270
32,340
43,80500
29,28030
32,62040
44,74720
51,78600
17,4240
28,32700
30,44200
56,9400
64,43300
31,59500
30,1800
26,30400
41,9500
66,24500
15,4
63,5420
60,56600
50,88000
25,45700
53,81000
45,26300
55,31290
31,25910
34,9100
33,63750
22,34000
27,2600
25,70000
55,27300
19,3290
54,33740
46,32400
65,33900
52,63630
62,41000
45,19300
21,34000
34,95530
51,64610
46,23500
39,16200
40,88000
49,90200
43,14740
39,23400
72,37700
68,21100
51,360
44,22810
35,40300
19,22800
80,41430
35,22850
41,46900
23,13040
45,14800
41,72250
30,48100
26,12100
51,42200
50,78400
63,50000
70,10050
37,72100
30,32800
30,57070
32,104000
58,38800
51,63100
55,66700
56,35520
53,24020
49,76050
44,55600
19,18360
75,45900
68,14910
72,27460
56,50380
63,44500
53,103000
23,55000
33,50300
33,54000
61,46000
63,46800
28,53500
35,33300
53,70500
39,81200
50,39140
46,44200
55,30730
58,79030
27,41300
30,60200
54,8750
68,76700
16,1150
58,19200
33,20004
29,49900
79,37600
40,80150
54,70200
43,30700
49,41600
89,9600
86,17200
21,14530
32,30800
52,10800
43,10200
53,62900
41,74500
55,25100
51,28200
31,17400
78,38400
53,38400
59,22600
71,28500
41,95000
49,27100
41,60190
41,22200
51,34300
70,49400
45,2600
62,72500
63,46900
93,33000
29,37550
43,25100
32,40500
93,47100
44,37500
53,39500
49,11300
71,14010
47,95000
26,5730
48,76800
49,350
49,69500
76,41200
45,18010
67,42700
34,12900
36,70230
20,26400
66,53120
63,8730
34,12100
48,85000
67,37900
50,17200
37,100300
57,10460
24,32500
21,33040
21,37000
44,73000
52,69000
47,31204
37,27300
75,56600
34,16800
44,9790
22,9200
62,28500
79,12800
58,35300
53,35800
52,13100
41,68100
93,27130
51,80000
49,7100
45,48900
37,44300
44,77000
43,44100
18,20500
83,9100
83,9950
23,52000
48,79550
57,47900
93,25300
53,28700
64,25100
52,23400
37,38700
38,64540
49,70600
27,64000
29,20540
46,44130
55,65100
22,11100
62,51000
84,2400
57,17700
59,584
70,10200
82,22900
50,37130
73,28300
60,61940
41,82600
53,30500
57,58700
53,140
63,40360
84,35000
51,85300
78,29000
68,11900
39,37100
33,33600
17,1510
28,72300
58,73670
71,1000
51,7300
45,22700
33,16100
87,19000
57,78000
43,50100
48,38200
16,420
40,16100
20,24200
43,20500
32,50400
25,55000
53,59000
51,75600
60,62500
93,26000
35,31160
35,33830
22,4300
40,6480
16,4300
67,8100
49,65300
54,30600
42,33500
60,58800
57,45230
42,34200
31,75000
67,43290
43,50600
49,39500
55,42600
35,28720
29,32550
58,49500
29,35300
42,31140
44,49500
46,65500
48,36250
77,56300
78,51400
62,41800
61,95330
17,10800
38,50050
60,48800
61,82500
42,52020
51,73200
50,30600
77,9480
89,18600
37,27500
29,55030
26,42200
33,43030
33,45020
59,66800
57,970
77,21300
77,12600
37,57400
24,3050
29,62000
27,34400
56,49500
80,18600
35,32900
33,72000
59,32500
44,50050
59,34670
21,930
66,50300
55,38500
37,29700
42,12700
49,48700
16,17200
51,7780
55,18500
70,28200
50,30700
61,24200
41,36500
40,28200
78,33350
52,10220
35,25300
75,10830
83,69200
65,33720
49,59500
30,22500
30,1100
57,35800
28,12100
32,27010
37,2960
25,41000
33,1300
21,10160
28,45500
46,2900
31,27010
30,10290
21,1900
38,1650
27,37000
25,16300
23,27150
29,18600
41,36300
59,86000
69,26300
45,50800
37,63400
32,33100
39,31800
59,33200
57,5300
32,31200
31,340
65,100700
86,18800
16,7400
57,5960
21,6370
28,4780
62,770
46,34650
28,10200
88,12400
60,35200
54,4400
38,22600
37,9900
53,50
32,76000
50,33700
16,13300
82,66400
81,68600
63,37800
68,8050
74,7010
63,19800
30,400
37,34200
25,21500
46,41540
30,26304
23,39500
65,39600
61,28100
40,9600
72,22680
20,14700
30,29900
53,2300
52,34400
40,90500
56,72600
55,34550
21,13600
68,2400
22,17200
46,49200
37,23100
32,20830
23,1400
51,93000
49,12500
89,8510
23,34980
55,40200
41,40500
40,40200
36,14004
36,49030
37,24100
64,45900
35,47600
28,810
81,28600
40,71000
59,87450
50,14790
22,28330
50,14210
55,24700
50,11900
85,15700
53,52030
19,22100
74,70600
23,12600
38,27500
61,14500
28,26270
31,46180
39,100140
23,18900
68,21720
35,41100
42,95000
34,31500
81,32600
62,13750
47,45350
43,63000
23,11500
34,24900
52,27400
25,20140
29,3010
24,25600
34,25404
32,30030
25,23030
23,13100
86,34600
46,16500
74,37100
53,14100
70,43700
15,12000
38,25610
22,27400
34,4800
41,36200
31,4900
55,50600
25,35500
64,18900
53,21004
41,11600
41,16550
36,7450
48,36050
40,41200
31,11600
84,11600
67,37500
93,89600
39,43100
78,15450
41,102000
73,3200
27,39500
47,19300
46,39700
28,16600
42,61200
48,40400
26,29800
25,30070
48,38900
42,22700
17,3090
73,9900
81,37800
21,19050
34,13600
34,40700
50,60400
60,6400
40,26200
45,44010
55,7960
81,94100
63,16300
67,44700
66,40030
54,740
61,4100
59,540
83,29500
70,37600
55,20250
64,12700
40,3200
68,44830
56,14890
45,1730
53,12180
40,40020
35,24480
30,11100
22,320
49,30090
44,49940
32,21600
50,55300
27,26200
40,22700
32,16700
39,92000
27,35900
62,12700
78,16100
82,2800
34,14600
24,15800
54,5680
93,7500
55,26400
49,47750
62,7710
46,60800
46,21500
50,15800
67,57500
27,48100
40,350
27,27800
80,6600
48,68300
39,8300
51,7800
45,31650
39,19800
80,29400
78,46500
17,6260
16,15000
24,46000
36,16100
69,35790
40,19200
44,37900
83,18000
30,6400
21,19700
20,7800
53,31400
73,6800
34,5300
77,11740
58,26300
57,6800
25,17300
20,13400
89,60700
70,65800
59,11100
44,17360
71,57000
37,17200
51,19700
18,24500
33,78000
61,33900
38,15600
68,38600
68,29700
66,33900
69,6600
38,8150
61,7870
59,40400
53,55100
52,67100
45,77000
41,26100
26,440
77,710
35,36110
53,29600
48,25100
30,24500
53,19100
52,25500
35,20100
41,33900
22,12010
26,13900
27,32504
44,44700
38,32760
23,1360
24,16400
43,29100
88,2000
42,17930
46,28400
27,86000
50,24300
50,32800
32,9200
31,11020
30,20800
43,32740
75,31080
57,24220
51,23600
36,38200
32,31700
20,4950
49,200
68,38900
46,15900
69,10430
70,50200
69,24120
88,7600
31,30800
73,73300
29,11900
39,230
28,67000
31,7200
55,39900
62,63460
27,36900
79,15500
31,30500
27,4370
37,1320
22,12900
25,11400
18,16600
48,25430
19,2690
46,18500
34,7600
46,37100
83,12200
24,18120
60,5700
15,440
27,24900
63,900
31,61080
32,220
69,48670
59,39700
89,7200
56,23900
57,510
